Country,Year,comp_1,comp_2,comp_3,comp_4,comp_5
Switzerland,2021,0.0014858771734409274,6.401948078487377e-10,1.651609921104482e-5,1.779773167188962e-4,0.9983196287704341
Taiwan Province of China,2021,0.009236596319330465,5.688587811584611e-5,0.15987403574435163,0.8307844712899906,4.8010768211425594e-5
Tajikistan,2021,0.3654625139724219,0.12252802164594384,0.4985179089687713,0.013491293639141618,2.617737212467202e-7
Tanzania,2021,0.4452717677566995,0.5540115312995268,7.166999635740791e-4,9.801989507665057e-10,4.934187363436152e-16
Thailand,2021,0.46322377945614746,0.01431615425568204,0.42625373901510955,0.09586776148698564,3.385657860750296e-4
Togo,2021,0.03284366601587192,0.967050525336931,1.0580864638195248e-4,8.148395488535873e-13,5.394499406063736e-26
Trinidad and Tobago,2021,0.011295482247368104,1.3319196334631085e-4,0.220708204961048,0.7678444953145896,1.8625513647743878e-5
Tunisia,2021,0.04611591291929916,0.3856048127893634,0.5680161728448703,2.6310144646725446e-4,5.841479460796676e-17
Turkey,2021,0.025585189431557038,0.044810008337424545,0.9170638307662488,0.012540971464457911,3.115817480425243e-13
Turkmenistan,2021,0.4565477960314672,0.06139029884725469,0.4566210865883183,0.02543559744107886,5.221091880807479e-6
Uganda,2021,0.07039378898170898,0.9229864919745749,0.006619679319980831,3.972373519572174e-8,4.771133613306443e-18
Ukraine,2021,0.04792813446676105,0.1072721624602234,0.8346242224715891,0.010175480596090898,5.335298681289731e-12
United Arab Emirates,2021,0.21414582644032062,1.2914487822261768e-4,0.10772018175819657,0.3529407640678573,0.32506408285540284
United Kingdom,2021,0.027248137241074145,4.387230999449119e-7,6.057464382127254e-4,0.0015330821422981993,0.970612595455315
United States,2021,0.05693693104044898,5.549764157500549e-5,0.11894454927610376,0.7822810355755034,0.041781986466368715
Uruguay,2021,0.03699259987327537,1.0496934907504633e-4,0.15959596029407885,0.7990770689076551,0.004229401575915732
Uzbekistan,2021,0.991129894840058,3.8245489018350954e-4,0.002520932313499025,6.092780930791909e-5,0.005905790146951562
Vietnam,2021,0.06639007169475544,0.013645124481199583,0.7453987600297233,0.17456567785421875,3.659401029461765e-7
Zambia,2021,0.06751380347680495,0.9277476270383574,0.004738551587171121,1.789766686666954e-8,1.6065136391651454e-18
Zimbabwe,2021,0.02396685621223463,0.9742704672681569,0.0017626760969843699,4.226243445758824e-10,1.2421199789755464e-23
Afghanistan,2022,0.02441015574916171,0.9755750727991285,1.4771451709978786e-5,4.037645800634905e-17,5.7029831134008086e-39
Albania,2022,0.021469879494060814,0.006294614140125033,0.7986317178381669,0.17360378542083266,3.106814742358338e-9
Algeria,2022,0.017447102765488505,0.01157971273971168,0.9206090491577109,0.05036413533076161,6.327109287783472e-12
Angola,2022,0.02448427359678743,0.9625844066247955,0.012931315488691432,4.28972495020858e-9,8.73465153110697e-26
Argentina,2022,0.0044301849357828394,2.4647342447930964e-5,0.16723801173552164,0.8283058866120521,1.269374195436353e-6
Armenia,2022,0.015743560575977682,5.162194847105084e-4,0.3655299119562294,0.6182072778627562,3.0301203260152253e-6
Australia,2022,0.0011654340950032862,3.037888388764287e-10,1.3570219379681393e-5,1.910900912683559e-4,0.9986299052905597
Austria,2022,0.0029773198408963903,3.3131091448862417e-9,2.611537168818657e-4,0.007644234018048134,0.9891172891110647
Azerbaijan,2022,0.01973165403191836,1.1622233357030568e-4,0.1807534613973494,0.7990355055699037,3.6315666725824584e-4
Bahrain,2022,0.027163082922477787,3.8911361060094506e-6,0.045016828702867155,0.7789332562672364,0.14888294097131272
Bangladesh,2022,0.1569221632560993,0.04220552297215553,0.7291150201467329,0.07175681397404979,4.796509624618716e-7
Belarus,2022,0.005836488376046587,5.28572712834062e-5,0.1969761386515083,0.797132396029644,2.1196715176059374e-6
Belgium,2022,0.0034647006396153843,3.3572527050602696e-7,0.03625908542546032,0.9601001764823924,1.7570172726111193e-4
Benin,2022,0.12971264455876577,0.8463629607740834,0.023923197265958804,1.1974011877602573e-6,4.25431673112298e-15
Bhutan,2022,0.9183744446635821,0.03037449458755191,0.050647486389339566,5.913015420224959e-4,1.2272817503705256e-5
Bolivia,2022,0.02366181832248262,0.0026083814454944763,0.608765406380357,0.36496417381517265,2.2003649308328797e-7
Bosnia and Herzegovina,2022,0.01708630957024369,9.660609725668016e-4,0.4662395257525267,0.5157074055686544,6.981360082840331e-7
Botswana,2022,0.037372522005294256,0.11604897060483198,0.841612717778611,0.004965789611143385,1.194453412777698e-13
Brazil,2022,0.010086487320322121,7.319428491050113e-5,0.17409035824065128,0.8157066673584533,4.329279566303395e-5
Bulgaria,2022,0.0060184680296746385,1.0080135919245578e-4,0.29277557269600796,0.7011049863998754,1.7151524942729746e-7
Burkina Faso,2022,0.08891449871559877,0.8474166840437637,0.06366174252254636,7.074718089079752e-6,2.3408422573979537e-15
Burundi,2022,0.029050833847804675,0.9709029202921344,4.624585998498198e-5,7.585084621497448e-14,5.712134143079317e-28
Cambodia,2022,0.16261747845887536,0.08746028535441827,0.7192670300673961,0.03065516420597681,4.191333363767131e-8
Cameroon,2022,0.08252010816751962,0.536442825739812,0.38063317558765436,4.038905049463107e-4,6.792665772055592e-14
Canada,2022,0.0014469006699356997,6.208048686945447e-10,3.2455214617803184e-5,5.85771622452157e-4,0.9979348718721892
Chad,2022,0.023647259125859296,0.9730664257819001,0.0032863135634091985,1.5288314996882154e-9,3.0809141205934376e-23
Chile,2022,0.004140993434621668,1.9806037211911097e-5,0.16069564786808335,0.8351424954831341,1.0571769488388682e-6
China,2022,0.009945815883211804,6.29019193135958e-5,0.16326706574765318,0.8266672144091676,5.700204065399194e-5
Colombia,2022,0.007277720192293758,1.6245809585071951e-4,0.31754241742872197,0.6750171304352426,2.738478908078365e-7
Comoros,2022,0.05112137857415596,0.8975991979032167,0.05127736456986945,2.0589527578075173e-6,1.2712589042941408e-17
Costa Rica,2022,0.0042091407212256175,2.236324666346089e-6,0.05572884097942039,0.939859044334681,2.0073764000663654e-4
Croatia,2022,0.003490223920170535,9.470473200400587e-6,0.1553889761400605,0.8411110519471287,2.775194398728421e-7
Cyprus,2022,0.003808694505154405,1.4486265683663742e-5,0.15210466780941467,0.8440713272900784,8.241296686858427e-7
Czech Republic,2022,0.0032039774010991203,4.988035477408461e-6,0.12668430522375687,0.8701062828083339,4.4653133248107917e-7
Denmark,2022,4.936253492248514e-4,6.956743133771172e-13,1.0296732623906712e-7,6.16148566006361e-7,0.999505655534187
Dominican Republic,2022,0.011429613826028124,1.0389407545480131e-4,0.1960640449117901,0.7923654233529576,3.7023833769486844e-5
Ecuador,2022,0.010720287951391216,5.438645527423207e-4,0.45521654699742814,0.5335191863058578,1.1419258058056417e-7
El Salvador,2022,0.04343343298086696,5.519544143316692e-4,0.2987397563104585,0.6569703577288698,3.044985654733176e-4
Estonia,2022,0.010913125243231936,8.331808946152661e-8,0.004019664969880053,0.1212575471006952,0.8638095793681035
Ethiopia,2022,0.17531170035303964,0.558903941553673,0.26538419539849967,0.00040016268661935937,8.168189968886929e-12
Finland,2022,4.778735919507053e-4,8.517379859808559e-13,3.292590067865105e-7,4.335207275731151e-6,0.9995174619409151
France,2022,0.0082064711708882,1.2215407982995056e-7,0.020993758788811084,0.9490360172640816,0.021763630622139294
Gabon,2022,0.023396862543463078,0.039538979142846195,0.9257776918455053,0.011286466468068267,1.1705029527236878e-13
Georgia,2022,0.020941134257680346,0.005428548307341153,0.7786826574046727,0.19494765534531616,4.684989407957305e-9
Germany,2022,0.005420939274867902,1.6111780563948476e-8,9.358895251433797e-4,0.027396725047009365,0.9662464300411987
Ghana,2022,0.1637934188718961,0.4395378715482042,0.39548995982514157,0.0011787497278957285,2.6862411767339518e-11
Greece,2022,0.007023369108481342,1.0208376318634483e-4,0.5834906178788895,0.4093839291318315,1.176116197206832e-10
Guatemala,2022,0.029245854131883867,8.87185305975243e-4,0.3856824633809009,0.5841655736152126,1.8923566027193207e-5
Guinea,2022,0.08793749922389565,0.8585498440749358,0.05350784121989412,4.815481272940993e-6,1.5872758491558512e-15
Haiti,2022,0.11729081804504657,0.882665973954009,4.320800066619788e-5,2.7765320231457587e-13,1.0822675437513149e-23
Honduras,2022,0.07483587009831134,0.007156650279235167,0.6399325659253071,0.2780702701820427,4.643515103704771e-6
Hungary,2022,0.0033826732416305533,7.519595075692177e-6,0.14663883838749792,0.8499706791771536,2.8959864228290625e-7
Iceland,2022,0.0016678648759554647,3.3181897058746627e-10,6.522274548478181e-5,0.002242932427499296,0.9960239796192417
India,2022,0.24602860230029452,0.5893121840083482,0.164489151725179,1.7006194725253888e-4,1.8926131747034122e-11
Indonesia,2022,0.8796150028831298,0.018330281412490396,0.09796034559464212,0.003947751646769003,1.4661846296849313e-4
Iraq,2022,0.03842500300239361,0.09743017117237596,0.856180473994565,0.007964351829962765,7.02664874030784e-13
Ireland,2022,0.0010948251389593145,1.664081914757195e-10,2.000993069396099e-5,4.8015576799258724e-4,0.9984050089959459
Israel,2022,0.00852547095833131,1.1470504589540103e-7,0.020555871152191645,0.9457105066788123,0.025208036505618907
Italy,2022,0.0033027699751299027,4.6822101146257014e-6,0.1407494997560894,0.8559428673674393,1.8069122657668527e-7
Jamaica,2022,0.007984270981750984,2.573933310687047e-4,0.38609917961620416,0.6056590564275992,9.964337689369707e-8
Japan,2022,0.0030633950701790375,4.863655921570025e-7,0.045470282606280325,0.9514273026668233,3.853329112499772e-5
Jordan,2022,0.03477164387434066,0.02092356707203255,0.8658264097646856,0.07847837812267448,1.1662667832416036e-9
Kazakhstan,2022,0.007064685045009697,6.561072160681749e-6,0.06977135340339237,0.9224431492172874,7.142512621499067e-4
Kenya,2022,0.2506434126816656,0.6680940373650338,0.0812297537965393,3.279615319345222e-5,3.5680232008241253e-12
Kosovo,2022,0.12355807002434299,0.001776977160748049,0.39354225314380287,0.4802063394432186,9.163602278875173e-4
Kuwait,2022,0.004160365348263659,1.9695100121126967e-6,0.05355058227981495,0.9420687300145385,2.1835284737073966e-4
Latvia,2022,0.0033187108250550186,6.74235229936292e-6,0.1222899437916013,0.8743835401877437,1.0628433007180901e-6
Lebanon,2022,0.047962353068353746,0.76067915471141,0.19135689152721364,1.6006930222092386e-6,1.0580823949475528e-22
Lesotho,2022,0.026691602887046178,0.9529317006618901,0.020376645164681295,5.1286382492412515e-8,2.1135114830300762e-22
Liberia,2022,0.08791317946085157,0.7898651942094966,0.12219321513440717,2.8411195238068337e-5,6.6653197248990574e-15
Libya,2022,0.019049197605498343,0.0011336212807768141,0.4787855919592213,0.501030729027068,8.601274353179914e-7
Lithuania,2022,0.0030648196970401117,2.7940065158024903e-6,0.1093629066160616,0.8875689454289413,5.342514413939757e-7
Luxembourg,2022,0.0014219451631225348,4.582369304268199e-11,2.6335079266466757e-5,0.0010468171703290716,0.9975049025414585
Madagascar,2022,0.04286947514244364,0.9147257430676831,0.042403785269910135,9.965199630489913e-7,1.3913873754413673e-18
Malawi,2022,0.05902823168143158,0.9325866792299107,0.008385032772700654,5.631595723767829e-8,2.3464387335944423e-18
Malaysia,2022,0.04148773163032722,1.8356663013956067e-4,0.19592545979300272,0.760101719812997,0.00230152213353327
Mali,2022,0.037869239015067654,0.9160965584352736,0.046033377214595064,8.253350638007791e-7,2.3021617972157637e-19
Malta,2022,0.01477915397861412,5.053787072885927e-7,0.025191351051929548,0.8278787519783741,0.13215023761237524
Mauritania,2022,0.049715043231354956,0.25513487866642753,0.6935943963569124,0.0015556817452828048,2.2157766348989223e-14
Mauritius,2022,0.007915932006890423,4.39736923352971e-5,0.15032229315229528,0.8416817048081243,3.609634035451845e-5
Mexico,2022,0.008509208787126942,7.53554990268077e-5,0.18836232039695353,0.8030383978061135,1.4717510779409618e-5
Moldova,2022,0.00887455702044992,3.6973558925286617e-4,0.43192060066908256,0.5588350376373563,6.908385834330334e-8
Mongolia,2022,0.0342566352482433,0.004145493095495845,0.6394866501640935,0.3221107422405106,4.792516567093582e-7
Montenegro,2022,0.009311595795363146,3.520713247233749e-4,0.40116491926832676,0.5891712513877275,1.6222385936435062e-7
Morocco,2022,0.04208136758206066,0.12413189390180183,0.8278975129879821,0.0058892255277129555,4.421331604614556e-13
Mozambique,2022,0.3515425884939129,0.5961827445539631,0.05225793764093577,1.6729300456581444e-5,1.0731692444571305e-11
Myanmar,2022,0.9346332852646301,0.056385717480740526,0.008974059931369035,6.888501904857188e-6,4.882135500356782e-8
Namibia,2022,0.03396518687085709,0.10861653213083432,0.8532893803485206,0.004128900649754997,3.293930597088362e-14
Nepal,2022,0.2683511571159006,0.1129818516362019,0.599224059490365,0.01944280550296044,1.2625457216775514e-7
Netherlands,2022,6.959995280189289e-4,2.1710356136492964e-11,1.0949795421166818e-6,8.670480351088002e-6,0.9992942349903775
New Zealand,2022,8.092299418196292e-4,1.8406540354212765e-11,5.946264198354825e-7,2.93621049470336e-6,0.9991872392028595
Nicaragua,2022,0.09254459349905113,6.409048604804846e-4,0.28729740861573283,0.6166215664849265,0.002895526539809353
Niger,2022,0.2033086191375653,0.6972173146110107,0.09943115838273929,4.290786714582947e-5,1.53898754272216e-12
Nigeria,2022,0.08159596126268981,0.5651428063451249,0.3529431894744576,3.180429176835947e-4,4.408848777081993e-14
North Macedonia,2022,0.03109389270865558,0.005704874810422118,0.7123466093201251,0.2508545350676059,8.809319141102767e-8
Norway,2022,5.040408777472456e-4,2.1542661773128423e-12,2.4831607444707314e-7,1.8542230765913906e-6,0.9994938565809477
Pakistan,2022,0.11001356556233838,0.76311046546229655,0.12683548402902625,4.048494629735783e-5,4.160802881397395e-14
Panama,2022,0.003060739912432107,3.4433539453748642e-6,0.10681449948788249,0.8901204149177241,9.023280158572373e-7
Paraguay,2022,0.014083726667925392,2.2632791124288452e-4,0.2614337565432842,0.7242399516909145,1.6237186632848218e-5
Peru,2022,0.009444808762526876,5.431986175470595e-4,0.5096809142108929,0.4803310570291157,2.1379917500765994e-8
Philippines,2022,0.03394210473558379,9.374035629872158e-4,0.38213544041849995,0.5829524916105432,3.255967238599302e-5
Poland,2022,0.0042710718832433495,4.136543922767125e-6,0.07001008393570113,0.925624998320459,8.970931667386937e-5
Portugal,2022,0.0030697288340500867,1.9592693499733752e-6,0.10374133441687095,0.8931865070716482,4.7040808058801224e-7
Qatar,2022,0.010366015886318391,9.061189675369261e-8,3.5994400618754224e-4,0.001950366154017992,0.9873235833415792
Romania,2022,0.0035253702722342706,8.391265861596233e-6,0.16821325276210256,0.8282528665976671,1.1910213426006679e-7
Rwanda,2022,0.93937300733039,0.06035843214494565,2.6855860909695496e-4,1.9116643140316497e-9,3.902997301382145e-12
Saudi Arabia,2022,0.005762388229132624,1.551998681872249e-6,0.04402050648002947,0.9485705594427795,0.001644993849376279
Senegal,2022,0.1042319986349931,0.4055397511582794,0.48888630711984715,0.0013419430843808011,2.499815199338462e-12
Serbia,2022,0.015654119927993405,8.190982221544993e-5,0.16317174516916275,0.8208124603467133,2.797647339152552e-4
Sierra Leone,2022,0.031795169427979955,0.9658730778692814,0.0023317512893163417,1.413422239062905e-9,6.578268422775304e-22
Singapore,2022,5.557503042267311e-4,5.463026936768369e-12,4.5252571574940876e-7,3.533017143331657e-6,0.9994402641474511
Slovakia,2022,0.0031894583653457693,5.067939152340453e-6,0.1213167411540175,0.8754880833308496,6.492106347105503e-7
Slovenia,2022,0.00595422704105192,2.0458512567454592e-7,0.02521887273311427,0.9632938075077214,0.005532888132986819
Somalia,2022,0.707851334054704,0.2915466100214756,6.020542447529339e-4,1.6790420142446648e-9,2.5507208568861884e-14
South Africa,2022,0.017092387297999206,0.007829792595751464,0.8843644274350698,0.09071339261061237,6.056730829486566e-11
South Sudan,2022,0.022906674414500332,0.9770453603351582,4.796525029083787e-5,5.060504126191357e-14,3.817512433188059e-29
Spain,2022,0.0034067042660337107,5.750716241424901e-7,0.041253378747545005,0.9551958797265583,1.4346218823910612e-4
Sri Lanka,2022,0.0281934021522775,0.007833258027079073,0.781812459851489,0.1821608667708023,1.3198352202925003e-8
Sudan,2022,0.03948933722972466,0.8539061732424817,0.1066013828823506,3.1066454426604556e-6,1.331430749082102e-19
Sweden,2022,5.758684030477059e-4,1.8187292547258693e-12,1.389135599495579e-7,6.688106633937274e-7,0.9994233238709099
Switzerland,2022,6.259728132509004e-4,6.475565459159905e-12,2.282258834743038e-6,5.044146357828914e-5,0.9993213034578605
Taiwan Province of China,2022,0.003540659089207269,7.759705177949512e-7,0.04340674764287012,0.9528805782506916,1.7123904671326155e-4
Tajikistan,2022,0.20249115184623923,0.0091464315497814409,0.5619930869022852,0.2262665195290998,1.028101725943156e-4
Tanzania,2022,0.5782055429717976,0.3966747056889173,0.02511341063133569,6.340630770719363e-6,7.717859655092875e-11
Thailand,2022,0.05491732125586356,2.5430932694155026e-4,0.21555745242432206,0.7261005977021928,0.0031703192906799176
Togo,2022,0.03957634131878699,0.9524370955419466,0.007986533113412866,3.002585350427971e-8,7.409575647155135e-20
Trinidad and Tobago,2022,0.01998419170057102,2.3681560038901777e-4,0.2430731282789908,0.7366228179359705,8.304648407854219e-5
Tunisia,2022,0.023743991118211908,0.0499615098245899,0.9232513702794705,0.0030431287777269956,5.178650304845299e-16
Turkey,2022,0.012657590093903456,0.004101136989086551,0.9005123900209213,0.08272888289045402,5.634719327397041e-12
Turkmenistan,2022,0.07703858842271827,6.714704469158762e-4,0.2986471250765801,0.6221582784404708,0.0014845376133148028
Uganda,2022,0.11192824755126403,0.5853582830842023,0.3023798548748045,3.336144892918108e-4,4.372185245884377e-13
Ukraine,2022,0.020322363111363432,0.004075743822777208,0.7316298578475668,0.24397202315866548,1.2059627012273557e-8
United Arab Emirates,2022,0.019336424508326927,5.382448423190243e-7,0.006779690932497883,0.10940999599393139,0.8644733503204014
United Kingdom,2022,0.0033975088014183796,7.61114636823793e-9,1.018731325586813e-4,0.0010380433867499513,0.9954625670681264
United States,2022,0.019232314841387738,9.211648699888999e-7,0.02758046100799635,0.74228957485472,0.2108967281310262
Uruguay,2022,0.018015134108516552,1.5958023262022408e-6,0.0357067061741572,0.8431597357326763,0.10311682818232368
Uzbekistan,2022,0.448048276814063,2.1690256029806716e-4,0.05736774886348227,0.06799107313703813,0.4263759986251182
Vietnam,2022,0.03849788557996378,0.0011133057914197687,0.39837089434280304,0.5619811062806933,3.680800512022423e-5
Zambia,2022,0.09399429856544043,0.8607698497831253,0.04523224913196778,3.602519464822363e-6,1.8956824394239442e-15
Zimbabwe,2022,0.03055942026319497,0.94502331284602,0.024417127826572477,1.3906421274801179e-7,6.370167761474649e-21
Afghanistan,2023,0.03562652650136319,0.9643727570854632,7.164131729855397e-7,2.3050789208906956e-20,6.542853839266648e-43
Albania,2023,0.021309146459209637,0.004526375914089576,0.7410937284577692,0.23307073723811822,1.1930813133164653e-8
Algeria,2023,0.013699421676304925,0.003839533159428198,0.8451779589021376,0.13728308616434226,9.778703529090211e-11
Angola,2023,0.02272550143307219,0.9678780631337444,0.009396433009688591,2.4234948230165927e-9,6.605475073121432e-26
Argentina,2023,0.004585870449081905,2.2855886209477707e-5,0.1520203183819081,0.8433681698468605,2.7854359400343154e-6
Armenia,2023,0.012060047240003745,5.75998933590134e-4,0.4342271874723362,0.5531364777812731,2.8857279694028167e-7
Australia,2023,0.0018754092314919408,1.3842172284448726e-9,6.526270722554138e-5,0.0012581907162949571,0.99680113596077
Austria,2023,0.00527127238744132,1.681936935715477e-8,8.432232945828242e-4,0.022941366109337488,0.9709441213892691
Azerbaijan,2023,0.020756315813465584,0.004964438098651491,0.7644881649238433,0.20979107481809872,6.345940900330365e-9
Bahrain,2023,0.032415394359357856,1.0944597653669356e-5,0.06699360979232089,0.8255790327202086,0.0750010185304588
Bangladesh,2023,0.21713650105873739,0.44795294328962193,0.3339312371777831,9.79318380174641e-4,9.368299221103844e-11
Belarus,2023,0.009807254748063102,4.640546368734917e-4,0.44846978274888416,0.5412588240037253,8.386245374175934e-8
Belgium,2023,0.016059697536032626,2.242825266195629e-7,0.016747420256688957,0.6389000776909913,0.32829258023376084
Benin,2023,0.1093071778302358,0.8800232948752263,0.010669356471163127,1.7082337455607292e-7,2.4153783716875392e-16
Bhutan,2023,0.9376236950231982,0.02430522640107042,0.03766101414183366,3.9533517781101116e-4,1.4729256086460081e-5
Bolivia,2023,0.02093428334350946,0.0019775533266559587,0.5746676770441802,0.40242023933768384,2.469479706386441e-7
Bosnia and Herzegovina,2023,0.02036159850959635,0.001206072666674739,0.4799987314442886,0.49843251273960243,1.0846398378244948e-6
Botswana,2023,0.04120636802218022,0.24048307638101157,0.71749831030689,8.122452899177212e-4,5.195871652313215e-16
Brazil,2023,0.014311335104102893,2.019132376514486e-4,0.24705185341757782,0.7384110957000704,2.3802540597507945e-5
Bulgaria,2023,0.0056161680404740065,9.134255292777524e-5,0.31729756644280144,0.6769948667396727,5.622412410598961e-8
Burkina Faso,2023,0.08847397780968604,0.8570731250526455,0.05444786472046966,5.0324171970806595e-6,1.712614641836478e-15
Burundi,2023,0.027518828143102185,0.9724408980816281,4.027377522234035e-5,4.7257270292084943e-14,1.7396112143542647e-28
Cambodia,2023,0.17575219672804895,0.11842677902567122,0.6856978795367031,0.02012312631386507,1.839571151242517e-8
Cameroon,2023,0.07274101819218458,0.6260806405944273,0.30101088902015416,1.6745219322643093e-4,7.440700545449086e-15
Canada,2023,0.0018171077115492218,1.3065387306211893e-9,5.515000251460655e-5,9.78986179038525e-4,0.9971487548003589
Chad,2023,0.08109058805810913,0.9054739285554405,0.01343526278171289,2.2060473760475218e-7,6.105503485913139e-17
Chile,2023,0.004121990830222576,8.520374466909564e-6,0.09862746401188083,0.8972259504396335,1.6074343796278222e-5
China,2023,0.011789838633149172,5.228742906955266e-5,0.14358238419085095,0.8443788964799526,1.9659326697743593e-4
Colombia,2023,0.007820723758599905,2.384437723246255e-4,0.37620813377142776,0.6157325889134774,1.0978417020527149e-7
Comoros,2023,0.019092967774791955,0.9794871876363017,0.001419844469319014,1.1958747522567068e-10,1.2941236971861751e-25
Costa Rica,2023,0.005279208005903565,2.4500276056980033e-6,0.05269244905030192,0.9413713727670342,6.545201491544793e-4
Croatia,2023,0.003919333620287068,1.4193244930464314e-5,0.21514766680341724,0.7809187642313149,4.210005031278426e-8
Cyprus,2023,0.003844662741976132,1.6786795356903356e-5,0.18556358510420645,0.8105747724141924,1.9294426829958574e-7
Czech Republic,2023,0.0033429165141553806,6.7061351052799645e-6,0.14392068763265478,0.8527294156852466,2.7403283775796684e-7
Denmark,2023,5.404046409754988e-4,7.866391017792843e-13,8.4719088978472e-8,3.9932372058906335e-7,0.9994591113154282
Dominican Republic,2023,0.016528212847535837,2.2211597003596184e-4,0.24746780375992716,0.7357425048202715,3.936260222968221e-5
Ecuador,2023,0.010750431730721544,6.761297616019721e-4,0.5088499385604175,0.479723456991107,4.295615210195944e-8
El Salvador,2023,0.046983427161751225,4.097982843423812e-4,0.2635312398148787,0.6883219534668862,7.535812721414616e-4
Estonia,2023,0.0033517075789899625,6.870255021473339e-9,2.640735772349868e-4,0.0056017163199896716,0.9907824956535305
Ethiopia,2023,0.2009160142855111,0.6749798027069851,0.1240333991363274,7.078386876231171e-5,2.414392913834812e-12
Finland,2023,4.6123993343970087e-4,4.4569051355178755e-13,1.490527748765569e-7,1.4227047821428844e-6,0.9995371883085572
France,2023,0.009263808282869556,2.511978789942541e-7,0.023776220389180192,0.9332843450843922,0.03367537504567866
Gabon,2023,0.02381999527527238,0.0399461462002028,0.9241355601466786,0.012098298377673646,1.724528545820665e-13
Georgia,2023,0.018257089154986323,0.0030883572479626902,0.7013432304949293,0.27731130877443116,1.4327690583137634e-8
Germany,2023,0.0052269085801407746,1.5219055396320866e-8,8.572890597791404e-4,0.024576507628514817,0.9693392795125099
Ghana,2023,0.12413860023573609,0.622501598239563,0.2531212601116455,2.3854141249812257e-4,5.571582665237012e-13
Greece,2023,0.007825368323864079,1.4862349251863855e-4,0.6746809854327138,0.31734502272104853,2.9854702927554216e-11
Guatemala,2023,0.016898041702205418,8.526348260693512e-4,0.4439337395309874,0.5383146024444859,9.814962520341293e-7
Guinea,2023,0.08897620743885566,0.8490148409483786,0.0620022609887401,6.690624023449824e-6,2.246620076335534e-15
Haiti,2023,0.12379320665927632,0.8761795297404883,2.726360014815699e-5,8.722505284197932e-14,2.427174220802341e-24
Honduras,2023,0.07375238711294685,0.009699164648891312,0.6870807872091845,0.22946588138484167,1.7796441357400783e-6
Hungary,2023,0.003509715364065082,9.505377910360167e-6,0.13515508334086365,0.8613247737704894,9.221466717215495e-7
Iceland,2023,0.0021459811877038177,5.614066481420925e-10,1.1969880433809535e-4,0.004559626732579271,0.9931746927139719
India,2023,0.23855875134879423,0.4788634516433653,0.28190898144151394,6.688154767133048e-4,8.961320372438187e-11
Indonesia,2023,0.7592794579080016,0.020046016657002015,0.20411391421671218,0.016332139919118954,2.2847129916502275e-4
Iraq,2023,0.03705771120351446,0.1002507556860193,0.8558766489768859,0.006814884133246323,3.3408913968355154e-13
Ireland,2023,0.0011547014022117155,2.3160581505465457e-10,2.2181488595051347e-5,4.93838760966802e-4,0.9983292781166206
Israel,2023,0.007680021481286618,8.213881522707909e-8,0.020083253449062918,0.9580011481780948,0.01423549475274086
Italy,2023,0.003192296719360755,4.799232391474183e-6,0.12558191571190672,0.8712205409842151,4.4735212600893834e-7
Jamaica,2023,0.008699013557691596,3.792772102977335e-4,0.44870749527349796,0.5422141694892991,4.4469213682709844e-8
Japan,2023,0.003074144238866372,4.6900168865424847e-7,0.044917804677337685,0.9519671569738538,4.0425108253307163e-5
Jordan,2023,0.036578959120220154,0.029044121660958742,0.87954358502564145,0.05483333379133205,4.0184725903902815e-10
Kazakhstan,2023,0.007986177426669062,7.661494922298246e-6,0.07191048032180045,0.9191099572591404,9.857234974679056e-4
Kenya,2023,0.14849040226840213,0.7422408850833941,0.10922919782805042,3.9514819904199237e-5,2.4911657827326505e-13
Kosovo,2023,0.0740103656923788,7.280437761030014e-4,0.3090934744021812,0.6150603924239836,0.0011077237053536476
Kuwait,2023,0.005797418078045697,7.110502448438829e-6,0.07633716921252691,0.9176227656999763,2.3553650700250818e-4
Latvia,2023,0.0035300774074782694,5.367383527211089e-6,0.09138961074457871,0.9050653913390485,9.55312536725703e-6
Lebanon,2023,0.03251958440709626,0.9444411919304291,0.023039217866865365,5.795609047289369e-9,8.046594017330121e-27
Lesotho,2023,0.030230506511835318,0.9543727469422078,0.015396684130966844,6.241499028814139e-8,6.119943937502802e-21
Liberia,2023,0.05988749580666089,0.9340935150734139,0.006018961811106792,2.7308818461054252e-8,1.2386313188429878e-18
Libya,2023,0.02500749654771304,0.0023439871034047566,0.5776881414028076,0.3949599175586053,4.5738746949797117e-7
Lithuania,2023,0.002920233624832803,1.547096289413704e-6,0.08415814130798925,0.9129185161868448,1.561784043675994e-6
Luxembourg,2023,8.706644992941544e-4,4.8526861583385596e-11,9.795336851044749e-6,2.4915750248304455e-4,0.998870382612845
Madagascar,2023,0.03045188726691086,0.9622784663432926,0.007269631342746102,1.5047050237363677e-8,3.5566604135965424e-21
Malawi,2023,0.043583277872622665,0.9524580817182495,0.003958633025261419,7.383866498076482e-9,4.0420843758206304e-20
Malaysia,2023,0.05621293781245113,2.553949379181722e-4,0.21537910147535214,0.7247643280403119,0.0033882377339664606
Mali,2023,0.03792087470486242,0.9388665116209721,0.023212371025367756,2.426487978089576e-7,1.976546373471155e-19
Malta,2023,0.015063527677421177,1.1120447116234599e-6,0.03291536203589125,0.8729983342647464,0.0790216639772294
Mauritania,2023,0.0999974924365084,0.5327769568195544,0.36673470875967407,4.908419839084795e-4,3.54833129763026e-13
Mauritius,2023,0.008485502733131726,8.885923941714339e-5,0.20447004187497556,0.7869463671696556,9.22898281996327e-6
